time,PeakPeriod,PeakDirection,UpcrossPeriod,SignificantWaveHeight,SeaTemperature
2009-09-15T18:27:00Z,10,236.3,5.556,19,15.85
2009-09-15T18:57:00Z,10,230.6,6.154,18,15.8
2009-09-15T19:27:00Z,9.09,234.8,6.061,17,15.75
2009-09-15T19:57:00Z,10,233.4,5.882,17,15.7
2009-09-15T20:27:00Z,10,243.3,5.405,17,15.75
2009-09-15T20:57:00Z,10,236.3,5.128,16,15.75
2009-09-15T21:27:00Z,10,236.3,4.396,16,15.7
2009-09-15T21:57:00Z,10,232,4.255,16,15.6
2009-09-15T22:27:00Z,10,232,4.04,17,15.55
2009-09-15T22:57:00Z,14.29,220.8,3.96,16,15.55
2009-09-15T23:27:00Z,13.33,225,2.963,20,15.5
2009-09-15T23:57:00Z,13.33,227.8,2.797,20,15.45
2009-09-16T00:27:00Z,13.33,220.8,3.15,20,15.55
2009-09-16T00:57:00Z,13.33,222.2,3.738,21,15.5
2009-09-16T01:27:00Z,12.5,213.8,3.279,19,15.5
2009-09-16T01:57:00Z,13.33,225,3.279,21,15.5
2009-09-16T02:27:00Z,12.5,230.6,3.361,21,15.5
2009-09-16T02:57:00Z,10.53,237.7,3.636,22,15.5
2009-09-16T03:27:00Z,10.53,239.1,3.96,25,15.5
2009-09-16T03:57:00Z,13.33,233.4,4.082,25,15.45
2009-09-16T04:27:00Z,13.33,226.4,3.54,26,15.45
2009-09-16T04:57:00Z,11.11,239.1,3.604,25,15.35
2009-09-16T05:27:00Z,11.76,232,4.124,26,15.35
2009-09-16T05:57:00Z,13.33,219.4,3.922,24,15.3
2009-09-16T06:27:00Z,10,229.2,4.04,25,15.3
2009-09-16T06:57:00Z,12.5,233.4,4.04,26,15.3
2009-09-16T07:27:00Z,12.5,232,4.396,27,15.25
2009-09-16T07:57:00Z,11.11,226.4,4.082,26,15.3
2009-09-16T08:27:00Z,13.33,230.6,3.571,27,15.3
2009-09-16T08:57:00Z,12.5,230.6,3.2,26,15.35
2009-09-16T09:27:00Z,11.76,240.5,2.548,30,15.4
2009-09-16T09:57:00Z,13.33,225,2.74,26,15.4
2009-09-16T10:27:00Z,13.33,234.8,3.03,28,15.55
2009-09-16T10:57:00Z,12.5,225,2.857,29,15.5
2009-09-16T11:27:00Z,13.33,233.4,3.077,32,15.35
2009-09-16T11:57:00Z,11.11,225,3.15,30,15.4
2009-09-16T12:27:00Z,13.33,230.6,3.419,31,15.45
2009-09-16T12:57:00Z,10,223.6,3.2,29,15.5
2009-09-16T13:27:00Z,12.5,225,3.571,29,15.6
2009-09-16T13:57:00Z,13.33,223.6,3.846,29,15.6
2009-09-16T14:27:00Z,13.33,230.6,3.96,28,15.6
2009-09-16T14:57:00Z,10,222.2,4.04,27,15.6
2009-09-16T15:27:00Z,10.53,225,4.082,27,15.65
2009-09-16T15:57:00Z,14.29,230.6,4.545,26,15.65
2009-09-16T16:27:00Z,11.11,226.4,4.938,26,15.55
2009-09-16T16:57:00Z,11.11,226.4,5.333,27,15.6
2009-09-16T17:27:00Z,10.53,226.4,5.97,28,15.55
2009-09-16T17:57:00Z,10,226.4,6.349,25,15.5
2009-09-16T18:27:00Z,12.5,227.8,6.349,23,15.4
2009-09-16T18:57:00Z,11.11,226.4,6.452,24,15.45
2009-09-16T19:27:00Z,11.11,220.8,6.897,25,15.4
2009-09-16T19:57:00Z,13.33,223.6,6.557,23,15.35
2009-09-16T20:27:00Z,6.67,223.6,6.452,25,15.35
2009-09-16T20:57:00Z,11.11,229.2,5.97,24,15.45
2009-09-16T21:27:00Z,6.67,219.4,5.479,25,15.45
2009-09-16T21:57:00Z,6.67,216.6,5.195,25,15.4
2009-09-16T22:27:00Z,10,223.6,4.762,23,15.35
2009-09-16T22:57:00Z,11.76,232,3.922,22,15.35
2009-09-16T23:27:00Z,11.76,225,4.545,25,15.4
2009-09-16T23:57:00Z,11.11,225,5.634,23,15.3
2009-09-17T00:27:00Z,9.09,226.4,5.714,23,15.15
2009-09-17T00:57:00Z,10.53,218,5.634,24,15.15
2009-09-17T01:27:00Z,11.11,220.8,4.819,24,15.05
2009-09-17T01:57:00Z,9.09,226.4,5,26,15.15
2009-09-17T02:27:00Z,8.33,229.2,4.494,23,15.05
2009-09-17T02:57:00Z,12.5,220.8,4.444,23,15.05
2009-09-17T03:27:00Z,10.53,225,4.651,26,15.1
2009-09-17T03:57:00Z,10,226.4,4.396,24,15.05
2009-09-17T04:27:00Z,11.76,223.6,4.348,25,15.1
2009-09-17T04:57:00Z,12.5,220.8,4.255,25,15.05
2009-09-17T05:27:00Z,11.11,226.4,5.195,23,15.1
2009-09-17T05:57:00Z,10,230.6,6.061,24,15.15
2009-09-17T06:27:00Z,10.53,226.4,5.882,22,15.15
2009-09-17T06:57:00Z,10.53,226.4,6.154,23,15.1
2009-09-17T07:27:00Z,10.53,229.2,6.25,23,15.1
2009-09-17T07:57:00Z,10.53,229.2,6.061,22,15.05
2009-09-17T08:27:00Z,10,225,5.797,19,15.05
2009-09-17T08:57:00Z,9.09,239.1,5.634,21,14.75
2009-09-17T09:27:00Z,9.09,239.1,5.556,21,14.8
2009-09-17T09:57:00Z,7.14,241.9,5.479,22,14.85
2009-09-17T10:27:00Z,11.11,234.8,5.405,22,15.15
2009-09-17T10:57:00Z,10,225,5.405,20,15
2009-09-17T11:27:00Z,8.33,232,5.333,22,15.2
2009-09-17T11:57:00Z,9.09,225,5.063,22,15.4
2009-09-17T12:27:00Z,9.09,223.6,5.128,22,15.5
2009-09-17T12:57:00Z,9.09,220.8,5,19,15.65
2009-09-17T13:27:00Z,8.33,222.2,5.333,21,15.8
2009-09-17T13:57:00Z,7.69,226.4,5.195,20,16.05
2009-09-17T14:27:00Z,8.33,225,5.128,19,16.3
2009-09-17T14:57:00Z,7.69,230.6,5.063,19,15.85
2009-09-17T15:27:00Z,9.09,225,5.063,19,16.1
2009-09-17T15:57:00Z,7.69,239.1,5.195,21,16.05
2009-09-17T16:27:00Z,7.69,226.4,5.263,20,15.95
2009-09-17T16:57:00Z,8.33,233.4,5.479,19,15.85
2009-09-17T17:27:00Z,8.33,229.2,5.405,18,15.8
2009-09-17T17:57:00Z,7.69,233.4,5.556,17,15.55
2009-09-17T18:27:00Z,7.69,234.8,3.883,20,15.6
2009-09-17T18:57:00Z,8.33,230.6,2.797,22,15.65
2009-09-17T19:27:00Z,8.33,223.6,2.778,22,15.65
2009-09-17T19:57:00Z,1.79,118.1,2.564,23,15.6
2009-09-17T20:27:00Z,1.75,113.9,2.778,20,15.65
2009-09-17T20:57:00Z,7.14,240.5,3.361,19,15.7
2009-09-17T21:27:00Z,8.33,229.2,3.008,20,15.65
2009-09-17T21:57:00Z,1.89,91.4,2.5,22,15.6
2009-09-17T22:27:00Z,1.92,142,2.26,29,15.5
2009-09-17T22:57:00Z,2.22,168.8,2.367,33,15.45
2009-09-17T23:27:00Z,2.5,168.8,2.439,37,15.35
2009-09-17T23:57:00Z,2.5,181.4,2.454,40,15.45
2009-09-18T00:27:00Z,2.56,181.4,2.516,46,15.5
2009-09-18T00:57:00Z,2.63,178.6,2.532,44,15.5
2009-09-18T01:27:00Z,2.63,180,2.532,43,15.5
2009-09-18T01:57:00Z,2.78,180,2.564,40,15.55
2009-09-18T02:27:00Z,2.56,177.2,2.564,37,15.6
2009-09-18T02:57:00Z,2.5,192.7,2.532,35,15.55
2009-09-18T03:27:00Z,2.44,198.3,2.469,34,15.45
2009-09-18T03:57:00Z,2.38,195.5,2.484,32,15.3
2009-09-18T04:27:00Z,2.5,205.3,2.614,28,15.35
2009-09-18T04:57:00Z,2.13,184.2,2.667,27,15.3
2009-09-18T05:27:00Z,2.5,187,2.548,36,15.35
2009-09-18T05:57:00Z,2.78,187,2.667,44,15.35
2009-09-18T06:27:00Z,2.94,189.8,2.685,46,15.3
2009-09-18T06:57:00Z,2.86,192.7,2.721,51,15.25
2009-09-18T07:27:00Z,3.03,192.7,2.721,52,15.25
2009-09-18T07:57:00Z,3.03,188.4,2.778,57,15.25
2009-09-18T08:27:00Z,3.03,192.7,2.778,57,15.2
2009-09-18T08:57:00Z,2.94,188.4,2.759,56,15.2
2009-09-18T09:27:00Z,2.63,175.8,2.667,49,15.25
2009-09-18T09:57:00Z,2.63,189.8,2.759,46,15.25
2009-09-18T10:27:00Z,2.38,199.7,2.667,45,15.2
2009-09-18T10:57:00Z,3.03,222.2,2.649,47,15.25
2009-09-18T11:27:00Z,2.56,206.7,2.703,44,15.2
2009-09-18T11:57:00Z,3.85,219.4,2.797,45,15.2
2009-09-18T12:27:00Z,3.7,226.4,2.963,44,15.1
2009-09-18T12:57:00Z,3.45,225,2.985,47,15.05
2009-09-18T13:27:00Z,3.45,225,2.963,50,15.2
2009-09-18T13:57:00Z,3.23,225,2.878,49,15.2
2009-09-18T14:27:00Z,2.7,219.4,2.817,43,15.3
2009-09-18T14:57:00Z,3.03,223.6,3.008,42,15.35
2009-09-18T15:27:00Z,5.26,244.7,2.985,41,15.3
2009-09-18T15:57:00Z,8.33,219.4,2.857,41,15.3
2009-09-18T16:27:00Z,2.7,222.2,2.817,42,15.3
2009-09-18T16:57:00Z,2.7,222.2,2.878,45,15.3
2009-09-18T17:27:00Z,7.69,223.6,3.077,43,15.25
2009-09-18T17:57:00Z,6.25,253.1,3.053,43,15.25
2009-09-18T18:27:00Z,2.94,223.6,2.963,42,15.25
2009-09-18T18:57:00Z,5.88,246.1,3.03,40,15.3
2009-09-18T19:27:00Z,7.69,236.3,3.053,39,15.15
2009-09-18T19:57:00Z,11.11,240.5,2.92,40,15.15
2009-09-18T20:27:00Z,6.25,248.9,2.92,42,15.05
2009-09-18T20:57:00Z,5.88,250.3,2.837,44,15.05
2009-09-18T21:27:00Z,5.56,251.7,3.077,50,14.95
2009-09-18T21:57:00Z,2.5,206.7,2.797,52,14.9
2009-09-18T22:27:00Z,2.5,209.5,2.74,55,15
2009-09-18T22:57:00Z,3.57,215.2,2.878,59,15.1
2009-09-18T23:27:00Z,3.13,220.8,2.941,62,15.1
2009-09-18T23:57:00Z,3.57,223.6,3.008,61,15.15
2009-09-19T00:27:00Z,3.33,223.6,3.101,62,15.1
2009-09-19T00:57:00Z,3.03,210.9,3.2,66,15.15
2009-09-19T01:27:00Z,2.86,203.9,3.008,62,15.15
2009-09-19T01:57:00Z,2.78,189.8,3.03,62,15.1
2009-09-19T02:27:00Z,3.03,180,2.963,64,15.1
2009-09-19T02:57:00Z,3.13,201.1,3.125,70,15.15
2009-09-19T03:27:00Z,3.57,210.9,3.226,77,15.15
2009-09-19T03:57:00Z,3.45,216.6,3.333,86,15.15
2009-09-19T04:27:00Z,3.85,222.2,3.478,93,15.15
2009-09-19T05:27:00Z,4.17,226.4,3.604,104,15.15
2009-09-19T05:57:00Z,4.35,226.4,4.04,99,15.15
2009-09-19T06:27:00Z,9.09,240.5,4.167,87,15.05
2009-09-19T06:57:00Z,7.69,244.7,4.545,86,15
2009-09-19T07:27:00Z,5.88,241.9,4.444,79,15.05
2009-09-19T07:57:00Z,6.67,246.1,4.545,79,15
2009-09-19T08:27:00Z,6.25,241.9,4.545,73,14.8
2009-09-19T08:57:00Z,6.67,240.5,4.545,73,14.85
2009-09-19T09:27:00Z,7.14,241.9,4.651,75,14.95
2009-09-19T09:57:00Z,7.14,237.7,4.598,73,15
2009-09-19T10:27:00Z,7.14,240.5,4.348,73,15.05
2009-09-19T10:57:00Z,7.14,234.8,4.167,68,15.05
2009-09-19T11:27:00Z,6.25,248.9,3.96,62,15.1
2009-09-19T11:57:00Z,6.67,240.5,3.738,64,15.15
2009-09-19T12:27:00Z,6.67,237.7,3.81,65,15.2
2009-09-19T12:57:00Z,6.25,243.3,3.67,67,15.3
2009-09-19T13:27:00Z,7.14,241.9,3.509,65,15.45
2009-09-19T13:57:00Z,6.25,232,3.419,65,15.55
2009-09-19T14:27:00Z,6.67,233.4,3.478,63,15.6
2009-09-19T14:57:00Z,7.14,229.2,3.419,63,15.5
2009-09-19T15:27:00Z,6.67,236.3,3.448,59,15.45
2009-09-19T15:57:00Z,7.14,233.4,3.478,59,15.45
2009-09-19T16:27:00Z,6.67,230.6,3.604,55,15.4
2009-09-19T16:57:00Z,6.67,246.1,3.54,56,15.35
2009-09-19T17:27:00Z,8.33,234.8,3.571,56,15.3
2009-09-19T17:57:00Z,8.33,229.2,3.704,57,15.3
2009-09-19T18:27:00Z,7.69,239.1,3.774,54,15.3
2009-09-19T18:57:00Z,7.69,234.8,3.96,51,15.25
2009-09-19T19:27:00Z,9.09,239.1,4.211,46,15.35
2009-09-19T19:57:00Z,6.67,233.4,4.651,50,15.4
2009-09-19T20:27:00Z,9.09,233.4,4.545,46,15.4
2009-09-19T20:57:00Z,6.25,234.8,4.494,46,15.35
2009-09-19T21:27:00Z,6.25,236.3,4.706,47,15.3
2009-09-19T21:57:00Z,7.14,246.1,5,52,15.2
2009-09-19T22:27:00Z,7.14,246.1,5.195,57,15.15
2009-09-19T22:57:00Z,8.33,246.1,5.195,62,15.15
2009-09-19T23:27:00Z,6.67,257.3,5,60,15.1
2009-09-19T23:57:00Z,5.88,253.1,4.878,56,15.05
2009-09-20T00:27:00Z,5.88,248.9,4.878,57,15
2009-09-20T00:57:00Z,6.25,247.5,4.878,52,14.95
2009-09-20T01:27:00Z,5.88,247.5,5,50,14.8
2009-09-20T01:57:00Z,5.88,240.5,4.819,46,14.8
2009-09-20T02:27:00Z,6.67,251.7,4.819,52,14.65
2009-09-20T02:57:00Z,6.67,248.9,4.938,46,14.85
2009-09-20T03:27:00Z,5.88,246.1,5.195,50,14.55
2009-09-20T03:57:00Z,6.67,248.9,5.333,47,14.8
2009-09-20T04:27:00Z,6.67,250.3,4.938,47,14.85
2009-09-20T04:57:00Z,8.33,234.8,4.651,50,14.7
2009-09-20T05:27:00Z,8.33,240.5,4.545,51,14.6
2009-09-20T05:57:00Z,7.14,246.1,4.211,55,14.65
2009-09-20T06:27:00Z,7.14,244.7,4.04,52,14.5
2009-09-20T06:57:00Z,6.67,244.7,3.738,55,14.9
2009-09-20T07:27:00Z,3.33,253.1,3.636,64,15
2009-09-20T07:57:00Z,3.33,257.3,3.54,66,15.05
2009-09-20T08:27:00Z,3.45,255.9,3.704,71,15
2009-09-20T08:57:00Z,3.7,258.8,3.704,74,15.05
2009-09-20T09:27:00Z,3.57,248.9,3.478,76,15
2009-09-20T09:57:00Z,3.85,248.9,3.509,77,15
2009-09-20T10:27:00Z,3.85,250.3,3.448,77,15.05
2009-09-20T10:57:00Z,3.85,239.1,3.306,77,15.05
2009-09-20T11:27:00Z,3.57,239.1,3.306,81,15.05
2009-09-20T11:57:00Z,3.57,234.8,3.226,74,15.05
2009-09-20T12:27:00Z,3.23,226.4,3.2,77,15.1
2009-09-20T12:57:00Z,3.57,225,3.306,93,15.1
2009-09-20T13:27:00Z,3.85,222.2,3.333,95,15.15
2009-09-20T13:57:00Z,4.17,222.2,3.419,103,15.15
2009-09-20T14:27:00Z,4,219.4,3.509,103,15.15
2009-09-20T14:57:00Z,3.85,218,3.604,110,15.2
2009-09-20T15:27:00Z,3.85,230.6,3.509,108,15.2
2009-09-20T15:57:00Z,4,225,3.704,113,15.2
2009-09-20T16:27:00Z,4.76,225,3.636,116,15.2
2009-09-20T16:57:00Z,4.17,233.4,3.774,122,15.2
2009-09-20T17:27:00Z,5,219.4,3.81,120,15.2
2009-09-20T17:57:00Z,5,226.4,3.883,125,15.25
2009-09-20T18:27:00Z,4.35,233.4,3.883,125,15.25
2009-09-20T18:57:00Z,5.26,216.6,4.04,126,15.3
2009-09-20T19:27:00Z,5.26,223.6,4.167,130,15.25
2009-09-20T19:57:00Z,5.56,222.2,4.301,137,15.25
2009-09-20T20:27:00Z,4.76,230.6,4.255,135,15.25
2009-09-20T20:57:00Z,5.88,225,4.348,147,15.25
2009-09-20T21:27:00Z,5,230.6,4.301,155,15.2
2009-09-20T21:57:00Z,5.88,223.6,4.301,150,15.2
2009-09-20T22:27:00Z,5.88,223.6,4.348,150,15.2
2009-09-20T22:57:00Z,4.76,243.3,4.396,157,15.2
2009-09-20T23:27:00Z,5.26,232,4.211,144,15.2
2009-09-20T23:57:00Z,4.55,240.5,4.255,155,15.2
2009-09-21T00:27:00Z,5,234.8,4,143,15.15
2009-09-21T00:57:00Z,5.88,218,4.04,140,15.2
2009-09-21T01:27:00Z,4.55,223.6,3.96,134,15.2
2009-09-21T01:57:00Z,4.35,234.8,3.96,136,15.2
2009-09-21T02:27:00Z,5,216.6,3.846,137,15.2
2009-09-21T02:57:00Z,4.76,213.8,3.774,125,15.2
2009-09-21T03:27:00Z,4.76,218,3.738,122,15.2
2009-09-21T03:57:00Z,4.35,218,3.704,116,15.2
2009-09-21T04:27:00Z,4.17,220.8,3.846,120,15.2
2009-09-21T04:57:00Z,4.76,216.6,3.846,121,15.2
2009-09-21T05:27:00Z,5,219.4,4,129,15.2
2009-09-21T05:57:00Z,4.76,219.4,4.04,135,15.2
2009-09-21T06:27:00Z,5.26,215.2,4.124,146,15.25
2009-09-21T06:57:00Z,5.26,223.6,4.255,135,15.2
2009-09-21T07:27:00Z,5,218,4.301,143,15.2
2009-09-21T07:57:00Z,5.56,223.6,4.545,146,15.2
2009-09-21T08:27:00Z,5.88,226.4,4.545,150,15.15
2009-09-21T08:57:00Z,5.56,225,4.545,158,15.2
2009-09-21T09:27:00Z,5.56,230.6,4.545,167,15.15
2009-09-21T09:57:00Z,5.56,226.4,4.598,176,15.15
2009-09-21T10:27:00Z,6.67,232,4.819,191,15.15
2009-09-21T10:57:00Z,5.88,230.6,4.938,193,15.15
2009-09-21T11:27:00Z,5.88,232,4.878,194,15.15
2009-09-21T11:57:00Z,5.56,227.8,4.706,191,15.15
2009-09-21T12:27:00Z,5.56,232,4.598,189,15.1
2009-09-21T12:57:00Z,6.25,225,4.706,200,15.1
2009-09-21T13:27:00Z,5.88,227.8,4.762,207,15.1
2009-09-21T13:57:00Z,7.14,232,4.598,188,15.15
2009-09-21T14:27:00Z,6.25,227.8,4.598,188,15.15
2009-09-21T14:57:00Z,6.67,230.6,4.819,209,15.15
2009-09-21T15:27:00Z,6.67,225,4.651,189,15.15
2009-09-21T15:57:00Z,4.76,220.8,4.706,191,15.15
2009-09-21T16:27:00Z,6.25,223.6,4.706,194,15.15
2009-09-21T16:57:00Z,5.88,225,4.706,191,15.15
2009-09-21T17:27:00Z,5.88,219.4,4.651,184,15.15
2009-09-21T17:57:00Z,5.56,219.4,4.598,179,15.15
2009-09-21T18:27:00Z,7.69,236.3,4.706,181,15.15
2009-09-21T18:57:00Z,5.56,223.6,4.651,173,15.15
2009-09-21T19:27:00Z,6.25,230.6,4.819,185,15.15
2009-09-21T19:57:00Z,5.56,229.2,5,198,15.1
2009-09-21T20:27:00Z,5.88,230.6,5,191,15.1
2009-09-21T20:57:00Z,6.25,232,5,199,15.1
2009-09-21T21:27:00Z,5.56,229.2,5,194,15.15
2009-09-21T21:57:00Z,5,232,5.063,194,15.15
2009-09-21T22:27:00Z,7.14,227.8,5,197,15.15
2009-09-21T22:57:00Z,5.56,233.4,5,197,15.15
2009-09-21T23:27:00Z,5.26,239.1,5.195,205,15.15
2009-09-21T23:57:00Z,6.67,233.4,5,189,15.15
2009-09-22T00:27:00Z,5,243.3,4.938,194,15.15
2009-09-22T00:57:00Z,5.26,244.7,4.938,184,15.15
2009-09-22T01:27:00Z,7.69,236.3,4.878,182,15.15
2009-09-22T01:57:00Z,6.67,223.6,4.598,170,15.15
2009-09-22T02:27:00Z,7.14,223.6,4.706,162,15.15
2009-09-22T02:57:00Z,9.09,248.9,4.651,165,15.15
2009-09-22T03:27:00Z,8.33,250.3,4.396,148,15.15
2009-09-22T03:57:00Z,10.53,246.1,4.396,149,15.1
2009-09-22T04:27:00Z,10.53,246.1,4.301,148,15.1
2009-09-22T04:57:00Z,10.53,244.7,4.255,140,15.1
2009-09-22T05:27:00Z,10.53,243.3,4.255,128,15.1
2009-09-22T05:57:00Z,10.53,246.1,4.167,128,15.1
2009-09-22T06:27:00Z,4.35,244.7,4.124,122,15.1
2009-09-22T06:57:00Z,4.76,246.1,4.167,120,15.1
2009-09-22T07:27:00Z,10.53,243.3,4.255,122,15.1
2009-09-22T07:57:00Z,4.35,247.5,4.255,120,15.1
2009-09-22T08:27:00Z,4.76,246.1,4.255,123,15.1
2009-09-22T08:57:00Z,5,248.9,4.444,133,15.1
2009-09-22T09:27:00Z,4.76,250.3,4.396,133,15.1
2009-09-22T09:57:00Z,4.76,244.7,4.301,125,15.1
2009-09-22T10:27:00Z,4.76,247.5,4.255,116,15.1
2009-09-22T12:27:00Z,4.55,247.5,4.211,118,15.15
2009-09-22T12:57:00Z,6.67,236.3,4.04,116,15.15
2009-09-22T13:27:00Z,4.17,250.3,4,115,15.15
2009-09-22T13:57:00Z,7.69,243.3,3.846,111,15.15
2009-09-22T14:27:00Z,4.76,232,3.704,107,15.15
2009-09-22T14:57:00Z,4.17,251.7,3.774,104,15.15
2009-09-22T15:27:00Z,4.17,244.7,3.704,102,15.15
2009-09-22T15:57:00Z,3.85,241.9,3.738,98,15.15
2009-09-22T16:27:00Z,7.14,244.7,3.81,94,15.15
2009-09-22T16:57:00Z,14.29,239.1,3.704,83,15.15
2009-09-22T17:27:00Z,10,240.5,3.704,85,15.15
2009-09-22T17:57:00Z,3.85,246.1,3.604,89,15.15
2009-09-22T18:27:00Z,14.29,239.1,3.604,91,15.1
2009-09-22T18:57:00Z,14.29,239.1,3.704,88,15.1
2009-09-22T19:27:00Z,14.29,233.4,3.636,86,15.1
2009-09-22T19:57:00Z,13.33,239.1,3.774,90,15.1
2009-09-22T20:27:00Z,3.7,254.5,3.738,90,15.1
2009-09-22T20:57:00Z,14.29,230.6,3.96,93,15.1
2009-09-22T21:27:00Z,13.33,229.2,4.255,96,15.1
2009-09-22T21:57:00Z,4.35,246.1,4.211,98,15.1
2009-09-22T22:27:00Z,14.29,239.1,4.211,101,15.05
2009-09-22T22:57:00Z,7.69,241.9,4.124,106,15.1
2009-09-22T23:27:00Z,4.76,240.5,4.04,103,15.1
2009-09-22T23:57:00Z,4.76,247.5,4.082,106,15.1
2009-09-23T00:27:00Z,4.17,251.7,4.124,107,15.05
2009-09-23T00:57:00Z,5,250.3,4.04,101,15.05
2009-09-23T01:27:00Z,4.35,243.3,3.846,98,15.05
2009-09-23T01:57:00Z,4.55,244.7,3.67,91,15.05
2009-09-23T02:27:00Z,3.45,247.5,3.67,87,15.05
2009-09-23T02:57:00Z,10,243.3,3.738,90,15.05
2009-09-23T03:27:00Z,14.29,240.5,3.636,78,15.05
2009-09-23T03:57:00Z,14.29,232,3.774,76,15.05
2009-09-23T04:27:00Z,8.33,243.3,3.67,74,15
2009-09-23T04:57:00Z,14.29,232,3.738,72,15
2009-09-23T05:27:00Z,10,234.8,3.738,75,15
2009-09-23T05:57:00Z,8.33,248.9,3.774,75,15
2009-09-23T06:27:00Z,14.29,232,3.636,74,15
2009-09-23T06:57:00Z,10.53,239.1,3.54,73,15
2009-09-23T07:27:00Z,11.11,234.8,3.738,81,15
2009-09-23T07:57:00Z,10.53,240.5,3.604,87,15
2009-09-23T08:27:00Z,10,230.6,3.738,89,15
2009-09-23T08:57:00Z,4,240.5,3.883,101,15
2009-09-23T09:27:00Z,4,243.3,4,103,15
2009-09-23T09:57:00Z,4.55,248.9,4.167,110,15
2009-09-23T10:27:00Z,4.55,247.5,4.211,112,15
2009-09-23T10:57:00Z,4.55,246.1,4.255,118,15
2009-09-23T11:27:00Z,4.76,244.7,4.167,113,15.05
2009-09-23T11:57:00Z,4.17,251.7,4.211,107,15.05
2009-09-23T12:27:00Z,4.76,247.5,4,103,15
2009-09-23T12:57:00Z,4.35,248.9,4,103,15.05
2009-09-23T13:27:00Z,4.55,247.5,3.81,96,15.05
2009-09-23T13:57:00Z,4,247.5,3.704,92,15.1
2009-09-23T14:27:00Z,7.69,254.5,3.571,88,15.1
2009-09-23T14:57:00Z,4.17,246.1,3.478,84,15.1
2009-09-23T15:27:00Z,10,233.4,3.448,78,15.1
2009-09-23T15:57:00Z,3.7,248.9,3.419,76,15.1
2009-09-23T16:27:00Z,4,243.3,3.252,70,15.1
2009-09-23T16:57:00Z,4,248.9,3.333,67,15.1
2009-09-23T17:27:00Z,10,226.4,3.306,66,15.1
2009-09-23T17:57:00Z,3.23,250.3,3.306,68,15.15
2009-09-23T18:27:00Z,3.85,244.7,3.419,68,15.1
2009-09-23T18:57:00Z,4.17,246.1,3.478,70,15.05
2009-09-23T19:27:00Z,10,227.8,3.571,68,15.05
2009-09-23T19:57:00Z,4.35,241.9,3.571,69,15.05
2009-09-23T20:27:00Z,8.33,244.7,3.704,70,15.05
2009-09-23T20:57:00Z,8.33,246.1,3.571,70,15
2009-09-23T21:27:00Z,4.17,248.9,3.774,76,15.05
2009-09-23T21:57:00Z,4.35,246.1,3.846,80,15.05
2009-09-23T22:27:00Z,4,248.9,3.774,79,15.05
2009-09-23T22:57:00Z,8.33,247.5,3.846,82,15
2009-09-23T23:27:00Z,4,251.7,3.883,84,15
2009-09-23T23:57:00Z,4.17,257.3,3.774,83,15
2009-09-24T00:27:00Z,3.7,253.1,3.738,84,15
2009-09-24T00:57:00Z,4,255.9,3.738,86,15
2009-09-24T01:27:00Z,3.7,254.5,3.704,91,15
2009-09-24T01:57:00Z,4,254.5,3.704,83,15
2009-09-24T02:27:00Z,4.35,247.5,3.67,77,15
2009-09-24T02:57:00Z,3.45,254.5,3.448,70,14.95
2009-09-24T03:27:00Z,3.85,247.5,3.361,76,15
2009-09-24T03:57:00Z,3.45,246.1,3.361,79,14.95
2009-09-24T04:27:00Z,3.85,240.5,3.279,77,14.95
2009-09-24T04:57:00Z,3.7,251.7,3.306,78,14.95
2009-09-24T05:27:00Z,3.45,251.7,3.306,80,14.95
2009-09-24T05:57:00Z,3.85,248.9,3.361,79,14.95
2009-09-24T06:27:00Z,3.57,248.9,3.252,71,14.95
2009-09-24T06:57:00Z,3.03,243.3,3.226,72,14.95
2009-09-24T07:27:00Z,3.33,247.5,3.306,72,14.95
2009-09-24T07:57:00Z,3.57,247.5,3.419,66,14.95
2009-09-24T08:27:00Z,3.85,244.7,3.361,70,14.95
2009-09-24T08:57:00Z,3.7,248.9,3.419,73,15
2009-09-24T09:27:00Z,10.53,230.6,3.54,71,15
2009-09-24T09:57:00Z,10.53,236.3,3.478,71,14.95
2009-09-24T10:27:00Z,11.11,229.2,3.478,75,15
2009-09-24T10:57:00Z,3.7,257.3,3.478,83,15
2009-09-24T11:27:00Z,3.85,258.8,3.54,82,15
2009-09-24T11:57:00Z,3.85,248.9,3.571,87,15
2009-09-24T12:27:00Z,3.7,257.3,3.604,88,15.05
2009-09-24T12:57:00Z,4,250.3,3.478,84,15
2009-09-24T13:27:00Z,4,250.3,3.448,83,15
2009-09-24T13:57:00Z,3.85,250.3,3.509,89,15
2009-09-24T14:27:00Z,3.85,250.3,3.419,85,15
2009-09-24T14:57:00Z,3.85,243.3,3.419,81,15
2009-09-24T15:27:00Z,3.57,253.1,3.333,79,15.05
2009-09-24T15:57:00Z,3.85,233.4,3.279,73,15.05
2009-09-24T16:27:00Z,3.45,248.9,3.252,64,15.05
2009-09-24T16:57:00Z,3.13,241.9,3.226,60,15.05
2009-09-24T17:27:00Z,3.13,229.2,3.2,64,15.05
2009-09-24T17:57:00Z,10.53,212.3,3.175,63,15.05
2009-09-24T18:27:00Z,3.45,237.7,3.252,71,15.05
2009-09-24T18:57:00Z,3.33,248.9,3.279,71,15
2009-09-24T19:27:00Z,3.45,248.9,3.279,71,15.05
2009-09-24T19:57:00Z,10,230.6,3.361,70,15.05
2009-09-24T20:27:00Z,3.33,255.9,3.2,66,15
